mode,load,0_densenet201-4,1_efficientnet_b5-2,2_vgg16-8
mps-uncap,0.8,43.80593299865723,24.002742767333984,7.8255653381347665
mps-uncap,0.9,35.465145111083984,30.862808227539062,7.867074012756348
mps-uncap,1.0,37.61398792266846,31.111836433410645,7.890844345092773
mps-uncap,0.5,29.04064655303955,25.445270538330078,7.2383880615234375
mps-uncap,0.6,31.555891036987305,27.56361961364746,7.412123680114746
mps-uncap,0.7,32.86738395690918,29.25572395324707,7.557916641235352
mps-uncap,0.1,36.61446571350097,33.43026638031006,8.920097351074219
mps-uncap,0.2,25.469064712524414,27.462482452392578,6.937146186828613
mps-uncap,0.3,28.544569015502933,25.262355804443363,7.056236267089844
mps-uncap,0.4,26.431870460510257,24.1234302520752,7.079267501831056
