mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4,2_squeezenet1_1-4,3_squeezenet1_1-4
mig,0.1,4.479074478149414,4.530830383300781,4.459583759307862,4.587888717651367
mig,0.2,4.3639612197875985,4.290080070495605,4.341831207275391,4.405937194824218
mig,0.3,3.8544273376464844,3.9116311073303187,3.8951301574707022,4.151487350463866
mig,0.4,3.0659818649292,3.0734181404113756,3.0853009223937984,4.17879581451416
mig,0.5,3.150510787963868,3.164529800415039,3.165822029113769,4.190063476562498
mig,0.6,3.1745147705078134,3.1960296630859366,3.1764984130859366,4.219608306884766
mig,0.7,3.1101274490356445,3.128900527954102,3.1038141250610343,4.152069091796875
mig,0.8,2.856664657592772,2.8931856155395477,2.8729367256164537,3.929436206817627
mig,0.9,2.4555206298828085,2.4602055549621586,2.461605072021485,3.779664039611816
mig,1.0,2.005047798156738,2.0291900634765625,2.0164656639099117,3.198871612548828
