mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4,2_squeezenet1_1-4,3_squeezenet1_1-4
mig,0.1,6.376743316650387,6.2596607208251935,6.553697586059575,4.0302276611328125
mig,0.2,9.307935237884523,9.079823493957518,9.34300899505615,7.206249237060541
mig,0.3,8.74042987823486,8.526837825775143,8.27366828918456,8.45567226409912
mig,0.4,7.7150297164917045,9.441888332366927,7.9677700996398855,11.409950256347653
mig,0.5,11.448717117309577,11.47317886352539,13.034162521362303,15.793287754058836
mig,0.6,21.02741718292237,28.13580513000487,18.950676918029757,19.52829360961914
mig,0.7,52.464246749877915,75.74729919433595,65.91176033020015,31.244311332702644
mig,0.8,142.71595001220655,101.6780686378476,88.55796575546256,81.12567663192749
mig,0.9,247.79762268066398,216.86534166336062,287.55247592926025,171.8235635757444
mig,1.0,2043.0905389785767,2695.858488082886,2442.8103017807007,2175.8362293243413
