mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4,2_squeezenet1_1-4,3_squeezenet1_1-4
mig,0.1,2.971172332763672,2.7813911437988277,2.6394128799438477,1.0695457458496094
mig,0.2,4.192709922790525,4.2150497436523455,4.005575180053712,3.0734062194824223
mig,0.3,3.6457061767578125,3.48653793334961,3.5491943359374973,3.5012245178222656
mig,0.4,3.5235404968261728,3.689289093017578,3.574848175048828,4.904508590698242
mig,0.5,5.392313003540039,5.243778228759766,5.412769317626953,7.38978385925293
mig,0.6,8.797597885131836,10.285902023315426,8.912086486816406,10.45103073120117
mig,0.7,15.679550170898438,19.2415237426758,17.067837715148936,15.904688835144045
mig,0.8,64.14089202880865,24.611330032348636,25.448179244995146,24.075031280517578
mig,0.9,60.51039695739749,51.424288749694824,66.18566513061529,70.59850692749022
mig,1.0,2000.389003753662,2532.4155807495117,2360.667872428894,1980.1394939422607
