mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4,2_squeezenet1_1-4,3_squeezenet1_1-4
mig,0.1,2.0384788513183594,2.066373825073242,2.063751220703125,3.278970718383789
mig,0.2,2.0322799682617188,2.0406246185302734,2.050638198852539,3.278017044067383
mig,0.3,1.775979995727539,1.8429756164550781,1.8241405487060547,2.9828548431396484
mig,0.4,1.7726421356201172,1.7838478088378906,1.7850399017333984,3.015756607055664
mig,0.5,1.7697811126708984,1.779317855834961,1.7733573913574219,2.969980239868164
mig,0.6,1.7688274383544922,1.7883777618408203,1.7828941345214844,3.003358840942383
mig,0.7,1.7697811126708984,1.7833709716796875,1.7838478088378906,3.005504608154297
mig,0.8,1.7468929290771484,1.7499923706054688,1.7809867858886719,2.977132797241211
mig,0.9,1.7714500427246094,1.7843246459960938,1.7898082733154297,3.006458282470703
mig,1.0,2.1004676818847656,1.813650131225586,1.9006729125976562,3.42559814453125
