mode,load,0_squeezenet1_1-4,1_squeezenet1_1-4,2_squeezenet1_1-4,3_squeezenet1_1-4
mig,0.1,3.9370059967041016,3.9997100830078125,3.9434432983398438,4.027843475341797
mig,0.2,3.79335880279541,3.6613941192626953,3.744840621948242,3.8504600524902344
mig,0.3,2.552032470703125,2.5491714477539062,2.5763511657714844,3.506183624267578
mig,0.4,2.1829605102539062,2.1741390228271484,2.1827220916748047,3.4470558166503906
mig,0.5,2.1567344665527344,2.169370651245117,2.178192138671875,3.408670425415039
mig,0.6,2.102375030517578,2.1212100982666016,2.112865447998047,3.3388137817382812
mig,0.7,1.8520355224609375,1.8672943115234375,1.8715858459472656,3.045320510864258
mig,0.8,1.8222332000732422,1.8329620361328125,1.8271207809448242,3.019571304321289
mig,0.9,1.8079280853271484,1.8055438995361328,1.8160343170166016,3.0126571655273438
mig,1.0,1.798868179321289,1.8172264099121094,1.802206039428711,3.0074119567871094
