mode,load,0_mobilenet_v3_large-32,1_efficientnet_b6-4,2_vgg19-8
mps-uncap,1.0,17.78252124786377,49.46928024291992,10.843086242675781
mig,1.0,10.639262199401855,19.5631742477417,22.876644134521484
