mode,load,0_mobilenet_v3_large-32,1_efficientnet_b6-4,2_vgg19-8
mps-uncap,1.0,10.764122009277344,18.724441528320312,8.464336395263672
mig,1.0,9.805679321289062,18.90277862548828,22.247791290283203
