mode,load,0_mobilenet_v3_large-32,1_efficientnet_b6-4,2_vgg19-8
mps-uncap,1.0,17.78244972229004,49.46913719177246,10.843038558959961
mig,1.0,10.639190673828125,19.562935829162598,22.876596450805664
