mode,load,0_mobilenet_v3_large-32,1_efficientnet_b6-4,2_vgg19-8
mps-uncap,1.0,10.764360427856445,18.724679946899414,8.464574813842773
mig,1.0,9.805917739868164,18.90277862548828,22.248029708862305
