mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,104.51960563659668,40.72856903076172,32.68766403198242
mps-uncap,0.9,108.72197151184082,40.93003273010254,39.17241096496582
mps-uncap,1.0,106.87947273254395,39.09039497375488,38.27953338623047
mps-uncap,0.5,89.5078182220459,34.62934494018555,33.74361991882324
mps-uncap,0.6,99.62058067321777,33.68496894836426,33.09822082519531
mps-uncap,0.7,97.74184226989746,38.51151466369629,32.78040885925293
mps-uncap,0.1,52.8864860534668,44.59524154663086,42.64044761657715
mps-uncap,0.2,72.33309745788574,31.812429428100586,34.357547760009766
mps-uncap,0.3,75.7746696472168,44.4340705871582,43.23410987854004
mps-uncap,0.4,86.98749542236328,33.263444900512695,32.715797424316406
