mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,284.90652561187716,407.19366550445585,373.1451034545897
mps-uncap,0.9,602.1238040924063,1465.099353790282,1001.8060922622681
mps-uncap,1.0,666.2508106231688,3760.6992459297176,5269.538669586181
mps-uncap,0.5,101.58764123916623,68.36875677108773,105.71224212646484
mps-uncap,0.6,179.59804296493525,105.86005210876463,154.60547447204584
mps-uncap,0.7,199.8262643814085,145.51963329315188,271.5813541412353
mps-uncap,0.1,51.64695262908936,38.14865112304686,55.70578575134277
mps-uncap,0.2,62.82194137573241,32.364044189453104,65.98645687103273
mps-uncap,0.3,88.59347343444823,36.968421936035156,70.43399095535278
mps-uncap,0.4,111.13601684570317,52.97760963439946,82.34756469726562
