mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,72.64244556427002,27.3897647857666,27.565479278564453
mps-uncap,0.9,88.06133270263672,28.261899948120117,28.05781364440918
mps-uncap,1.0,88.64116668701172,28.30374240875244,28.14626693725586
mps-uncap,0.5,21.160602569580078,9.708523750305176,24.951696395874023
mps-uncap,0.6,31.92603588104248,15.2662992477417,25.811195373535156
mps-uncap,0.7,47.58179187774658,23.17023277282715,26.575565338134766
mps-uncap,0.1,30.974388122558594,11.010885238647461,24.904251098632812
mps-uncap,0.2,29.58059310913086,10.89322566986084,24.741411209106445
mps-uncap,0.3,19.979238510131836,9.77027416229248,24.779081344604492
mps-uncap,0.4,20.141124725341797,9.493350982666016,24.942874908447266
