mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,286.5018844604492,423.8464832305908,386.2729072570801
mps-uncap,0.9,627.3932456970215,1488.2657527923584,1046.3690757751465
mps-uncap,1.0,722.2168445587158,3822.6256370544434,5368.772029876709
mps-uncap,0.5,82.3822021484375,84.64503288269043,150.83718299865723
mps-uncap,0.6,174.80850219726562,117.36273765563965,180.9699535369873
mps-uncap,0.7,183.8693618774414,225.82149505615234,310.6095790863037
mps-uncap,0.1,19.443035125732422,12.273788452148438,28.64241600036621
mps-uncap,0.2,33.47921371459961,26.331663131713867,75.43015480041504
mps-uncap,0.3,55.95755577087402,34.61122512817383,66.83111190795898
mps-uncap,0.4,108.95800590515137,53.53069305419922,82.53931999206543
