mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,200.8364439010618,378.9827513694766,344.58270072937
mps-uncap,0.9,506.6527557373042,1437.055859565734,973.9130258560181
mps-uncap,1.0,569.3990755081177,3732.1710181236267,5241.0239934921265
mps-uncap,0.5,45.31387090682978,43.822078704834006,79.70645904541018
mps-uncap,0.6,115.58295726776096,83.88392925262447,129.95742797851562
mps-uncap,0.7,116.10702276229848,114.55489158630373,244.39760208129874
mps-uncap,0.1,18.548507690429688,8.430895805358887,21.794795989990234
mps-uncap,0.2,9.798588752746559,14.989356994628883,40.72665214538575
mps-uncap,0.3,37.52063751220703,21.508705615997226,46.12637758255013
mps-uncap,0.4,61.91078662872331,29.235196113586447,56.897277832031236
