mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,85.40499210357666,46.74398899078369,90.61312675476074
mps-uncap,0.9,141.8921947479248,348.4184741973877,399.1363048553467
mps-uncap,1.0,182.2643280029297,1544.3686246871948,3005.8261156082153
mps-uncap,0.5,27.041196823120117,14.395952224731445,28.496503829956055
mps-uncap,0.6,38.96737098693848,19.939780235290527,36.76486015319824
mps-uncap,0.7,55.968284606933594,27.011752128601074,50.59075355529785
mps-uncap,0.1,32.178401947021484,11.241674423217773,25.10237693786621
mps-uncap,0.2,29.79445457458496,11.140108108520508,25.020360946655273
mps-uncap,0.3,23.877382278442383,10.301709175109863,25.549888610839844
mps-uncap,0.4,25.081634521484375,11.080741882324219,26.596546173095703
