mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,357.57946968078613,458.53352546691895,412.21046447753906
mps-uncap,0.9,724.3053913116455,1513.3328437805176,1074.5811462402344
mps-uncap,1.0,805.6840896606445,3850.8384227752686,5397.170305252075
mps-uncap,0.5,112.51401901245117,111.2983226776123,177.28018760681152
mps-uncap,0.6,261.9965076446533,145.59221267700195,204.79750633239746
mps-uncap,0.7,270.95699310302734,259.366512298584,338.3290767669678
mps-uncap,0.1,52.92630195617676,44.6474552154541,57.297468185424805
mps-uncap,0.2,72.36027717590332,53.624868392944336,101.73559188842773
mps-uncap,0.3,112.72788047790527,46.76365852355957,93.63985061645508
mps-uncap,0.4,190.75989723205566,74.43118095397949,111.49334907531738
