mode,load,0_densenet161-4,1_mobilenet_v3_large-32,2_vgg19-32
mps-uncap,0.8,0.034928321838378906,21.887779235839844,62.653303146362305
mps-uncap,0.9,56.98442459106445,325.0889778137207,371.2599277496338
mps-uncap,1.0,93.57547760009766,1515.965461730957,2977.72216796875
mps-uncap,0.5,0.026464462280273438,0.02467632293701172,0.04601478576660156
mps-uncap,0.6,0.025033950805664062,0.025987625122070312,11.306285858154297
mps-uncap,0.7,0.0247955322265625,0.4857778549194336,24.419546127319336
mps-uncap,0.1,0.044345855712890625,0.04172325134277344,0.041484832763671875
mps-uncap,0.2,0.04267692565917969,0.04029273986816406,0.031232833862304688
mps-uncap,0.3,0.03814697265625,0.030040740966796875,0.030279159545898438
mps-uncap,0.4,0.03266334533691406,0.025510787963867188,0.029325485229492188
