mode,load,0_densenet201-32,1_efficientnet_b5-4,2_inception_v3-2,3_mobilenet_v2-32
mps-uncap,1.0,0.0007152557373046875,0.012159347534179688,0.0007152557373046875,0.0007152557373046875
