mode,load,0_densenet201-2,1_mobilenet_v2-4,2_mobilenet_v3_large-8
mps-uncap,0.8,7115.620851516724,8219.064950942993,8273.03171157837
mps-uncap,0.9,9982.743978500366,10384.834051132202,11081.674337387085
mps-uncap,1.0,12211.427927017212,12691.004514694214,12788.283824920654
mps-uncap,0.5,34.919142723083496,10.413169860839844,9.735703468322754
mps-uncap,0.6,328.3255100250244,1063.454270362854,1360.917329788208
mps-uncap,0.7,4964.170932769775,4972.291946411133,4158.055305480957
mps-uncap,0.1,0.032901763916015625,0.027894973754882812,0.028133392333984375
mps-uncap,0.2,0.029802322387695312,0.025033950805664062,0.025272369384765625
mps-uncap,0.3,1.0198354721069336,0.6251335144042969,0.7784366607666016
mps-uncap,0.4,14.967203140258789,3.059864044189453,3.56292724609375
