mode,load,0_densenet161-8,1_efficientnet_b5-8,2_inception_v3-32
mps-uncap,0.8,3.6613941192626953,4.710674285888672,6.678223609924316
mps-uncap,0.9,19.507884979248047,17.57669448852539,17.24553108215332
mps-uncap,1.0,453.0460834503174,984.3782186508179,183.8843822479248
mps-uncap,0.5,0.05459785461425781,0.05507469177246094,0.052094459533691406
mps-uncap,0.6,0.05841255187988281,0.05269050598144531,0.049591064453125
mps-uncap,0.7,0.06198883056640625,0.09310245513916016,2.1135807037353516
mps-uncap,0.1,0.06103515625,0.06175041198730469,0.06437301635742188
mps-uncap,0.2,0.061511993408203125,0.06008148193359375,0.059604644775390625
mps-uncap,0.3,0.05900859832763672,0.05817413330078125,0.05745887756347656
mps-uncap,0.4,0.05936622619628906,0.05698204040527344,0.05459785461425781
