mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,15.950202941894531,16.103506088256836,16.078472137451172,29.825687408447266
mig,0.2,15.931129455566406,16.048908233642578,16.07358455657959,29.811859130859375
mig,0.3,15.918254852294922,16.037344932556152,16.04759693145752,29.81388568878174
mig,0.4,15.931248664855957,16.05534553527832,16.049981117248535,29.82306480407715
mig,0.5,16.185760498046875,16.127586364746094,16.612887382507324,30.098676681518555
mig,0.6,20.0425386428833,20.75934410095215,23.363113403320312,43.81155967712402
mig,0.7,28.4883975982666,26.761531829833984,26.64768695831299,53.82061004638672
mig,0.8,39.840102195739746,39.69991207122803,33.04123878479004,69.33724880218506
mig,0.9,61.754465103149414,95.3209400177002,68.22264194488525,114.98117446899414
mig,1.0,434.2191219329834,122.51877784729004,851.6435623168945,188.7441873550415
