mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,0.059604644775390625,0.06496906280517578,0.05805492401123047,0.06532669067382812
mig,0.2,0.059604644775390625,0.0591278076171875,0.06127357482910156,0.062465667724609375
mig,0.3,0.051856040954589844,0.05221366882324219,0.05459785461425781,0.062346458435058594
mig,0.4,0.056624412536621094,0.05078315734863281,0.049591064453125,0.06008148193359375
mig,0.5,0.07295608520507812,0.060558319091796875,0.6878376007080078,0.06866455078125
mig,0.6,4.18698787689209,4.864215850830078,7.393121719360352,14.090538024902344
mig,0.7,12.660741806030273,10.812044143676758,10.67662239074707,24.13463592529297
mig,0.8,23.982644081115723,23.780465126037598,17.101168632507324,39.64555263519287
mig,0.9,45.95947265625,79.3907642364502,52.2536039352417,85.27183532714844
mig,1.0,418.3306694030762,106.58836364746094,835.7352018356323,159.0588092803955
