mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,0.018358230590820312,0.018835067749023438,0.014066696166992188,0.015020370483398438
mig,0.2,0.013113021850585938,0.013589859008789062,0.01430511474609375,0.01621246337890625
mig,0.3,0.012874603271484375,0.010728836059570312,0.0133514404296875,0.014066696166992188
mig,0.4,0.01049041748046875,0.010728836059570312,0.011920928955078125,0.014781951904296875
mig,0.5,0.011920928955078125,0.01239776611328125,0.01239776611328125,0.013589859008789062
mig,0.6,0.011920928955078125,0.012636184692382812,0.011920928955078125,0.013589859008789062
mig,0.7,0.01239776611328125,0.011682510375976562,0.013113021850585938,0.01430511474609375
mig,0.8,0.011920928955078125,0.012636184692382812,0.012636184692382812,0.013589859008789062
mig,0.9,0.011444091796875,0.011920928955078125,0.011682510375976562,0.013589859008789062
mig,1.0,0.01430511474609375,0.013113021850585938,0.019550323486328125,0.0152587890625
