mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,15.769004821777344,15.895843505859375,15.891075134277344,29.592514038085938
mig,0.2,15.748262405395508,15.87057113647461,15.880346298217773,29.578447341918945
mig,0.3,15.749454498291016,15.871286392211914,15.854358673095703,29.58369255065918
mig,0.4,15.744209289550781,15.864849090576172,15.850305557250977,29.569387435913086
mig,0.5,15.747308731079102,15.865802764892578,15.854835510253906,29.572725296020508
mig,0.6,15.752792358398438,15.858650207519531,15.853643417358398,29.607295989990234
mig,0.7,15.753507614135742,15.859603881835938,15.871047973632812,29.603004455566406
mig,0.8,15.744209289550781,15.855073928833008,15.869855880737305,29.587984085083008
mig,0.9,15.774726867675781,15.879392623901367,15.892982482910156,29.64186668395996
mig,1.0,15.774250030517578,15.88749885559082,15.885114669799805,29.64472770690918
