mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,15.879631042480469,16.021728515625,16.009211540222168,29.752731323242188
mig,0.2,15.8538818359375,15.973091125488281,15.991687774658203,29.726147651672363
mig,0.3,15.833139419555664,15.950202941894531,15.954732894897461,29.70743179321289
mig,0.4,15.822649002075195,15.950202941894531,15.945911407470703,29.709815979003906
mig,0.5,15.823841094970703,15.948772430419922,15.941739082336426,29.712915420532227
mig,0.6,15.826702117919922,15.932321548461914,15.94233512878418,29.724597930908203
mig,0.7,15.823841094970703,15.930414199829102,15.950918197631836,29.71625328063965
mig,0.8,15.81883430480957,15.926361083984375,15.944242477416992,29.706478118896484
mig,0.9,15.819072723388672,15.940427780151367,15.949249267578125,29.707908630371094
mig,1.0,15.818357467651367,15.93327522277832,15.929937362670898,29.711484909057617
