mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,32.61336803436272,32.86768198013304,31.402301788330053,54.00053262710569
mig,0.2,31.277773380279545,34.73402976989742,35.0586652755737,71.45367860794063
mig,0.3,45.092754364013665,42.993881702423074,42.56096124649047,81.70048952102664
mig,0.4,61.72027349472048,61.80452346801744,61.120588779449456,90.00484466552733
mig,0.5,65.88560104370117,64.88426685333253,65.53346395492552,125.5867624282837
mig,0.6,78.52627038955694,99.87214565277083,92.46649742126462,169.30341720581055
mig,0.7,108.10351371765135,103.38978767395018,104.26563024520895,254.02256011962893
mig,0.8,173.17686080932617,172.8377366065979,187.24739074707026,378.24377059936467
mig,0.9,303.2797574996948,378.6249208450324,508.19873809814453,477.33886957168556
mig,1.0,1039.3620014190674,411.38072013854975,1332.732617855072,978.1726121902466
