mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,15.928936004638672,16.07229709625244,16.06917381286621,29.81400489807129
mig,0.2,15.908026695251467,16.032695770263672,16.054081916809082,29.811501502990723
mig,0.3,15.890884399414062,16.022658348083496,16.025543212890625,29.810047149658203
mig,0.4,15.882229804992674,16.016054153442383,16.01099967956543,29.79421615600586
mig,0.5,15.877437591552734,16.008901596069336,16.010212898254395,29.793119430541992
mig,0.6,15.882349014282225,15.987920761108398,16.004133224487305,29.787731170654297
mig,0.7,15.872716903686523,15.984058380126953,16.003131866455078,29.788541793823242
mig,0.8,15.862393379211426,15.967917442321777,15.990519523620607,29.779505729675293
mig,0.9,15.873193740844727,15.989494323730469,15.9989595413208,29.8123836517334
mig,1.0,15.854120254516602,15.962362289428711,15.962004661560059,29.822230339050293
