mode,load,0_inception_v3-16,1_inception_v3-16,2_inception_v3-16,3_inception_v3-16
mig,0.1,0.5722999572753932,2.40967273712159,1.371145248413086,1.6908645629882812
mig,0.2,7.778978347778324,7.62557983398437,8.768963813781744,17.867302894592292
mig,0.3,13.559865951538091,12.638306617736816,12.295913696289064,21.832203865051273
mig,0.4,17.494368553161625,15.671014785766602,17.006921768188477,25.8443832397461
mig,0.5,24.535751342773445,23.128128051757816,23.639345169067383,41.45693778991699
mig,0.6,31.73956871032715,30.321168899536147,36.63845062255862,74.45750236511229
mig,0.7,51.909971237182624,43.888092041015625,46.119403839111335,103.36780548095713
mig,0.8,85.84132194519044,85.43295860290529,77.19841003417969,202.09577083587644
mig,0.9,141.65716171264648,236.5031719207764,257.6948404312134,255.07841110229506
mig,1.0,931.3733577728271,259.0527534484863,1135.475993156433,733.1039905548096
