mode,load,0_efficientnet_b5-8,1_resnet152-8,2_vgg11-4
mps-uncap,0.8,136.3702225685119,129.45751190185516,23.473260402679465
mps-uncap,0.9,401.1080360412594,176.6581153869628,42.24149703979484
mps-uncap,1.0,546.5457439422607,1328.0850768089294,174.9756240844727
mps-uncap,0.5,38.4931468963621,40.86002588272095,7.999897003173832
mps-uncap,0.6,54.6274971961975,53.953077793121345,11.119546890258793
mps-uncap,0.7,83.47965478897082,66.92988395690901,14.389085769653354
mps-uncap,0.1,32.52324104309083,29.58133220672607,3.929376602172847
mps-uncap,0.2,38.39010715484619,32.62516260147092,4.662942886352537
mps-uncap,0.3,39.23867225646973,33.920345306396484,5.674684047698975
mps-uncap,0.4,40.73688745498657,39.42251682281498,7.291817665100096
