mode,load,0_efficientnet_b5-8,1_resnet152-8,2_vgg11-4
mps-uncap,0.8,212.87107467651367,275.238037109375,42.69075393676758
mps-uncap,0.9,474.9414920806885,203.42540740966797,84.2897891998291
mps-uncap,1.0,615.0281429290771,1384.7284317016602,199.6285915374756
mps-uncap,0.5,53.5738468170166,51.445960998535156,14.554738998413086
mps-uncap,0.6,96.72021865844727,86.36307716369629,22.170543670654297
mps-uncap,0.7,115.33689498901367,141.7994499206543,29.522418975830078
mps-uncap,0.1,36.475419998168945,32.85050392150879,6.187677383422852
mps-uncap,0.2,48.30217361450195,36.028385162353516,7.8372955322265625
mps-uncap,0.3,48.85983467102051,48.430681228637695,9.062528610229492
mps-uncap,0.4,47.2865104675293,51.6819953918457,15.622854232788086
