mode,load,0_resnet101-32,1_resnet101-32,2_resnet101-32,3_resnet101-32
mig,0.1,69.72122192382812,69.96607780456543,70.04737854003906,135.90002059936523
mig,0.2,69.95725631713867,69.76079940795898,69.98205184936523,135.9337568283081
mig,0.3,68.68100166320801,69.71216201782227,69.91910934448242,135.9097957611084
mig,0.4,68.46415996551514,68.61615180969238,68.57872009277344,134.89997386932373
mig,0.5,68.23718547821045,68.5129165649414,68.56822967529297,134.61732864379883
mig,0.6,68.44162940979004,68.62688064575195,68.61162185668945,134.75632667541504
mig,0.7,68.71569156646729,68.9401626586914,68.8694715499878,135.25652885437012
mig,0.8,69.0460205078125,69.20039653778076,69.33069229125977,135.86032390594482
mig,0.9,69.31304931640625,69.62001323699951,69.67306137084961,136.37638092041016
mig,1.0,69.38421726226807,69.6955919265747,69.8692798614502,136.48509979248047
