mode,load,0_resnet101-32,1_resnet101-32,2_resnet101-32,3_resnet101-32
mig,0.1,69.85116004943848,70.05000114440918,70.11556625366211,135.9870433807373
mig,0.2,70.10912895202637,69.87035274505615,70.16706466674805,136.15834712982178
mig,0.3,70.13487815856934,70.18327713012695,70.61409950256348,136.23952865600586
mig,0.4,70.62792778015137,70.16849517822266,70.4345703125,137.5795602798462
mig,0.5,89.17677402496338,98.26183319091797,84.67841148376465,138.67998123168945
mig,0.6,116.56785011291504,111.14895343780518,122.61426448822021,193.27998161315918
mig,0.7,175.64797401428223,130.23614883422852,158.8817834854126,260.9739303588867
mig,0.8,176.33724212646484,180.02355098724365,359.12013053894043,364.9405241012573
mig,0.9,1704.2362689971924,1892.40300655365,1634.3368291854858,2365.661382675171
mig,1.0,3291.9174432754517,3155.3820371627808,2729.586362838745,1476.4397144317627
