mode,load,0_resnet101-32,1_resnet101-32,2_resnet101-32,3_resnet101-32
mig,0.1,58.77885818481445,55.88970184326169,54.4622778892517,64.40149307250964
mig,0.2,67.31762886047366,88.79173278808584,87.0637607574463,157.69064903259212
mig,0.3,118.01877021789558,113.46302509307856,128.2041931152341,282.6434326171876
mig,0.4,185.40093421936024,149.11082267761236,273.0418014526367,362.10585832595757
mig,0.5,192.86118507385254,243.93223285675023,277.9718160629274,280.8237409591673
mig,0.6,293.6266541481011,389.7893071174625,375.42568445205666,538.4668922424306
mig,0.7,547.1244215965271,379.6752452850342,493.58604669570957,968.1025028228763
mig,0.8,1081.1233091354368,967.9926919937134,1491.0023403167725,1007.7466344833368
mig,0.9,3114.7056341171265,4239.673731327057,4162.1435022354135,3775.252342224121
mig,1.0,4440.899453163147,6416.852970123292,7178.353915214539,4808.8924288749695
