mode,load,0_resnet101-32,1_resnet101-32,2_resnet101-32,3_resnet101-32
mig,0.1,128.76903533935547,125.5909442901611,122.94874668121336,200.5371570587157
mig,0.2,137.2255325317383,158.54160785675043,157.58462905883792,293.9943265914911
mig,0.3,187.0834350585938,183.57355117797846,198.33436965942357,417.56839752197277
mig,0.4,253.34586381912223,218.83936882019046,340.81860542297363,496.8588709831231
mig,0.5,262.3485803604126,312.4178171157834,347.9709672927858,414.7691583633421
mig,0.6,363.1225943565363,458.83392095565824,443.90779733657814,675.8146095275868
mig,0.7,617.2408771514893,448.79980087280273,562.9837632179264,1104.36863899231
mig,0.8,1151.1758279800413,1038.6306786537173,1560.749788284302,1145.1292014122
mig,0.9,3184.5003604888916,4309.355256557465,4231.972703933717,3911.5419387817383
mig,1.0,4512.457263469696,6486.254513263702,7248.202641010284,4945.585906505585
