mode,load,0_densenet121-32,1_densenet201-8,2_mobilenet_v3_small-4
mps-uncap,0.8,34.79909896850586,30.453205108642578,5.888819694519043
mps-uncap,0.9,63.68589401245117,63.63213062286377,9.555816650390625
mps-uncap,1.0,455.10387420654297,171.83005809783936,762.5765800476074
mps-uncap,0.5,19.292831420898438,21.525144577026367,5.33747673034668
mps-uncap,0.6,20.39623260498047,22.974729537963867,4.854559898376465
mps-uncap,0.7,26.684284210205078,24.178266525268555,5.043745040893555
mps-uncap,0.1,17.916440963745117,24.416685104370117,6.246328353881836
mps-uncap,0.2,17.698168754577637,21.49498462677002,6.456613540649414
mps-uncap,0.3,16.833782196044922,21.059513092041016,6.244659423828125
mps-uncap,0.4,17.8755521774292,21.3167667388916,5.822539329528809
