mode,load,0_efficientnet_b5-32,1_mobilenet_v2-32,2_mobilenet_v3_small-4,3_resnet50-32
mps-uncap,1.0,444.4354443424542,1746.6764942860088,263.09568155380566,1191.4084117548605
