mode,load,0_resnet152-16,1_inception_v3-16,2_vgg11-8
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.003337860107421875
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
