mode,load,0_efficientnet_b6-32,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,1.0,57.30185508728027,55.48965215682982,16.066215038299564
mig,1.0,83.08088779449464,18.80626440048217,11.346931457519528
