mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,59.07440185546875,151.41940116882324,42.020320892333984
mps-uncap,0.9,86.11893653869629,246.08635902404785,86.58170700073242
mps-uncap,1.0,282.42039680480957,790.5409336090088,209.36012268066406
mps-uncap,0.5,36.873817443847656,65.96207618713379,29.15024757385254
mps-uncap,0.6,43.71237754821777,57.58047103881836,31.603097915649414
mps-uncap,0.7,55.83786964416504,108.76727104187012,39.28971290588379
mps-uncap,0.1,37.549734115600586,40.6498908996582,23.341894149780273
mps-uncap,0.2,32.701730728149414,46.813249588012695,20.905017852783203
mps-uncap,0.3,40.995121002197266,62.63923645019531,27.8627872467041
mps-uncap,0.4,42.11902618408203,53.35831642150879,26.11064910888672
