mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,10.421514511108398,16.15619659423828,7.072210311889648
mps-uncap,0.9,10.48588752746582,18.53156089782715,6.646156311035156
mps-uncap,1.0,10.117053985595703,16.40009880065918,6.634712219238281
mps-uncap,0.5,13.828754425048828,19.757747650146484,7.674455642700195
mps-uncap,0.6,13.386726379394531,17.60101318359375,8.064031600952148
mps-uncap,0.7,11.05642318725586,16.164779663085938,7.633447647094727
mps-uncap,0.1,15.444040298461914,20.407915115356445,7.602214813232422
mps-uncap,0.2,19.118547439575195,20.679235458374023,7.776498794555664
mps-uncap,0.3,15.709877014160156,25.75397491455078,9.80687141418457
mps-uncap,0.4,15.07711410522461,21.7592716217041,8.150100708007812
