mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,4.913806915283203,8.66079330444336,2.754688262939453
mps-uncap,0.9,4.910707473754883,8.774757385253906,2.7303695678710938
mps-uncap,1.0,4.961729049682617,8.869171142578125,2.7892589569091797
mps-uncap,0.5,4.948616027832031,8.750677108764648,2.783536911010742
mps-uncap,0.6,4.936695098876953,8.736133575439453,2.778291702270508
mps-uncap,0.7,4.943370819091797,8.659601211547852,2.7573108673095703
mps-uncap,0.1,4.990577697753906,8.749723434448242,2.8166770935058594
mps-uncap,0.2,4.995584487915039,8.742332458496094,2.802133560180664
mps-uncap,0.3,5.076885223388672,8.724212646484375,2.7506351470947266
mps-uncap,0.4,4.954338073730469,8.665084838867188,2.775907516479492
