mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,35.75234889984128,92.74621486663824,29.42818641662591
mps-uncap,0.9,54.53420639038071,193.16585540771428,54.863471984863246
mps-uncap,1.0,198.80395889282218,702.10223197937,182.2329998016358
mps-uncap,0.5,28.722114562988267,39.78698730468749,17.868394851684567
mps-uncap,0.6,28.207654953002905,43.076217174530015,18.548603057861335
mps-uncap,0.7,36.744346618652344,66.04565382003777,21.475267410278324
mps-uncap,0.1,23.74002695083618,34.99883890151976,12.723007202148436
mps-uncap,0.2,26.665842533111576,35.87995529174802,15.20730257034302
mps-uncap,0.3,30.452158451080305,39.389762878418026,17.49654769897457
mps-uncap,0.4,31.623666286468545,37.2409701347351,18.62215042114257
