mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,21.378850936889645,51.8357753753662,15.791940689086914
mps-uncap,0.9,29.923152923583984,115.02645015716553,28.42240333557129
mps-uncap,1.0,126.49173736572267,341.4698123931885,104.11715507507324
mps-uncap,0.5,17.209577560424812,24.10798072814942,10.688638687133789
mps-uncap,0.6,16.722679138183594,26.721954345703125,10.513782501220703
mps-uncap,0.7,19.521450996398922,35.92419624328613,11.347532272338867
mps-uncap,0.1,13.801288604736332,19.092488288879395,7.29062557220459
mps-uncap,0.2,18.963146209716797,23.474740982055675,10.127663612365723
mps-uncap,0.3,21.429824829101562,23.91576766967775,10.934543609619137
mps-uncap,0.4,18.899488449096694,23.023390769958493,12.060213088989258
