mode,load,0_resnet101-2,1_resnet152-8,2_resnet50-4
mps-uncap,0.8,0.0095367431640625,0.011444091796875,0.00858306884765625
mps-uncap,0.9,0.009775161743164062,0.009298324584960938,0.009298324584960938
mps-uncap,1.0,0.011205673217773438,0.010728836059570312,0.007867813110351562
mps-uncap,0.5,0.010967254638671875,0.011682510375976562,0.009298324584960938
mps-uncap,0.6,0.010013580322265625,0.011444091796875,0.0095367431640625
mps-uncap,0.7,0.009059906005859375,0.01049041748046875,0.008821487426757812
mps-uncap,0.1,0.011920928955078125,0.012159347534179688,0.010967254638671875
mps-uncap,0.2,0.011444091796875,0.01239776611328125,0.011205673217773438
mps-uncap,0.3,0.010967254638671875,0.01049041748046875,0.010013580322265625
mps-uncap,0.4,0.010251998901367188,0.011920928955078125,0.01049041748046875
