mode,load,0_vgg16-16,1_vgg16-16,2_vgg16-16,3_vgg16-16
mig,0.1,57.84116744995108,63.67925643920899,56.12539291381832,104.16027784347536
mig,0.2,70.37336826324461,67.53982067108157,70.46384811401362,157.39135742187503
mig,0.3,85.81292152404795,90.13509035110474,74.39259529113772,233.04564952850322
mig,0.4,110.88309288024897,132.7359676361084,101.51293754577624,197.5300979614259
mig,0.5,109.95142936706544,143.00456047058105,116.63475036621094,290.00155448913574
mig,0.6,152.25793838500985,140.99997758865356,159.52077865600586,340.10242462158266
mig,0.7,171.57950401306144,199.67462062835685,250.6398940086364,373.01373481750466
mig,0.8,263.12341690063454,251.07498168945293,375.24615764617926,431.0037612915041
mig,0.9,328.7577056884766,586.56498670578,666.9343948364277,784.3473148345951
mig,1.0,1201.055109500885,833.9223408699037,1527.2905230522156,2321.175882816315
