mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,34.76567268371582,357.6841354370117,114.67657089233397
mps-uncap,0.9,305.31849861145025,2563.813352584839,522.0860958099366
mps-uncap,1.0,3443.6380863189697,9818.507385253908,3982.5447082519536
mps-uncap,0.5,5.109834671020507,42.65427589416504,26.433396339416504
mps-uncap,0.6,8.670616149902346,74.3074893951416,35.53934097290039
mps-uncap,0.7,9.01949405670166,160.32314300537112,49.129486083984375
mps-uncap,0.1,2.706289291381836,28.46217155456543,22.18976020812988
mps-uncap,0.2,3.1637191772460938,28.560543060302738,21.11458778381348
mps-uncap,0.3,3.724074363708496,30.30385971069336,19.892501831054695
mps-uncap,0.4,4.477834701538086,36.13123893737793,20.542073249816895
