mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,1.5017986297607422,15.530824661254883,9.50002670288086
mps-uncap,0.9,1.5025138854980469,15.568256378173828,9.427309036254883
mps-uncap,1.0,1.4972686767578125,15.645742416381836,9.326934814453125
mps-uncap,0.5,1.4257431030273438,15.246868133544922,9.417414665222168
mps-uncap,0.6,1.462697982788086,15.36703109741211,9.391546249389648
mps-uncap,0.7,1.407623291015625,15.662431716918945,9.364604949951172
mps-uncap,0.1,1.786947250366211,18.13685894012451,15.993833541870117
mps-uncap,0.2,1.766204833984375,16.318798065185547,10.965704917907715
mps-uncap,0.3,1.7559528350830078,15.720605850219727,9.90438461303711
mps-uncap,0.4,1.718282699584961,15.67685604095459,9.527444839477539
