mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,6.271600723266602,130.44404983520508,38.76852989196777
mps-uncap,0.9,32.541751861572266,2037.498950958252,291.74184799194336
mps-uncap,1.0,1650.7056951522827,5408.528208732605,2214.16974067688
mps-uncap,0.5,2.0018815994262695,20.166635513305664,11.848211288452148
mps-uncap,0.6,2.507925033569336,29.371023178100586,15.708446502685547
mps-uncap,0.7,2.9032230377197266,44.95382308959961,19.04129981994629
mps-uncap,0.1,1.8739700317382812,21.96049690246582,16.457796096801758
mps-uncap,0.2,1.8568038940429688,17.260313034057617,12.400984764099121
mps-uncap,0.3,1.9083023071289062,16.925573348999023,11.36624813079834
mps-uncap,0.4,1.9688606262207031,17.34912395477295,10.55300235748291
