mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,214.4932746887207,604.8557758331299,240.54646492004395
mps-uncap,0.9,590.6145572662354,2985.035181045532,685.2686405181885
mps-uncap,1.0,3856.1012744903564,10759.860754013062,4839.754581451416
mps-uncap,0.5,18.254995346069336,91.0196304321289,71.08783721923828
mps-uncap,0.6,33.644676208496094,178.74932289123535,90.06786346435547
mps-uncap,0.7,37.053585052490234,345.9615707397461,163.84029388427734
mps-uncap,0.1,10.80942153930664,38.06281089782715,30.887126922607422
mps-uncap,0.2,14.307022094726562,48.57516288757324,34.7898006439209
mps-uncap,0.3,11.703729629516602,54.320335388183594,37.642717361450195
mps-uncap,0.4,11.815309524536133,70.0538158416748,39.156436920166016
