mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,1.077890396118164,14.986276626586914,8.89897346496582
mps-uncap,0.9,1.1646747589111328,14.882564544677734,8.993148803710938
mps-uncap,1.0,1.1730194091796875,14.982938766479492,8.898019790649414
mps-uncap,0.5,1.0399818420410156,14.66512680053711,8.865833282470703
mps-uncap,0.6,1.0385513305664062,14.738321304321289,8.83030891418457
mps-uncap,0.7,1.046895980834961,14.966726303100586,8.774518966674805
mps-uncap,0.1,1.1444091796875,14.958381652832031,8.841276168823242
mps-uncap,0.2,1.1293888092041016,14.753580093383789,8.809804916381836
mps-uncap,0.3,1.0521411895751953,14.607906341552734,8.94618034362793
mps-uncap,0.4,1.068115234375,14.78266716003418,8.908271789550781
