mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-2
mps-uncap,0.8,216.0050868988037,619.9378967285156,250.01239776611328
mps-uncap,0.9,592.0367240905762,3000.2877712249756,694.7793960571289
mps-uncap,1.0,3857.663154602051,10775.367498397827,4849.194526672363
mps-uncap,0.5,20.115137100219727,106.39595985412598,80.34729957580566
mps-uncap,0.6,35.42017936706543,193.8796043395996,99.76553916931152
mps-uncap,0.7,38.76447677612305,361.21320724487305,172.96099662780762
mps-uncap,0.1,12.756586074829102,53.34949493408203,46.67472839355469
mps-uncap,0.2,16.150712966918945,63.5378360748291,43.71023178100586
mps-uncap,0.3,15.067100524902344,70.79315185546875,47.502994537353516
mps-uncap,0.4,15.851974487304688,85.38651466369629,48.25329780578613
