mode,load,0_efficientnet_b5-8,1_mobilenet_v2-32,2_mobilenet_v2-4,3_resnet18-32
mps-uncap,1.0,0.0050067901611328125,0.0026226043701171875,0.000476837158203125,0.000476837158203125
