mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_resnet101-2
mps-uncap,1.0,0.0069141387939453125,0.000476837158203125,0.0007152557373046875,0.000476837158203125
