mode,load,0_vgg13-8,1_vgg13-8,2_vgg13-8,3_vgg13-8
mig,0.1,29.413223266601562,22.842884063720703,25.490522384643555,29.16884422302246
mig,0.2,31.600236892700195,29.541015625,20.524978637695312,44.00229454040527
mig,0.3,54.8098087310791,53.90048027038574,36.379337310791016,69.30947303771973
mig,0.4,51.47123336791992,42.502403259277344,55.652618408203125,81.77685737609863
mig,0.5,53.13920974731445,76.28512382507324,156.16369247436523,105.16667366027832
mig,0.6,86.63415908813477,93.64795684814453,120.33247947692871,137.9375457763672
mig,0.7,134.0012550354004,113.38520050048828,129.0571689605713,268.7370777130127
mig,0.8,172.9426383972168,120.70274353027344,158.77985954284668,294.70276832580566
mig,0.9,266.07680320739746,223.88243675231934,264.7514343261719,614.9647235870361
mig,1.0,1037.3995304107666,890.2099132537842,709.1188430786133,814.110279083252
