mode,load,0_vgg13-8,1_vgg13-8,2_vgg13-8,3_vgg13-8
mig,0.1,14.893531799316406,14.946699142456055,14.980077743530273,29.133915901184082
mig,0.2,14.86515998840332,14.92619514465332,14.952421188354492,29.128670692443848
mig,0.3,14.828920364379883,14.879703521728516,14.920949935913086,29.072284698486328
mig,0.4,14.809608459472656,14.870882034301758,14.904022216796875,29.070496559143066
mig,0.5,14.81175422668457,14.873743057250977,14.901161193847656,29.08015251159668
mig,0.6,14.816522598266602,14.875650405883789,14.901399612426758,29.098987579345703
mig,0.7,14.859676361083984,14.911651611328125,14.93978500366211,29.17194366455078
mig,0.8,14.9383544921875,14.982938766479492,15.010833740234375,29.293537139892578
mig,0.9,15.117168426513672,15.162110328674316,15.194535255432129,29.638051986694336
mig,1.0,15.316486358642578,15.367746353149414,15.410423278808594,30.025243759155273
