mode,load,0_efficientnet_b5-16,1_mobilenet_v2-32,2_mobilenet_v3_small-16,3_resnet152-32
mps-uncap,1.0,301.58067083407104,2164.4668578473015,1223.4618487814218,546.7382051901147
