mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,32.39846229553223,17.688751220703125,8.421897888183594
mps-uncap,0.9,32.72676467895508,17.49396324157715,8.825302124023438
mps-uncap,1.0,34.45100784301758,17.736196517944336,8.436918258666992
mps-uncap,0.5,31.45766258239746,17.123699188232422,8.28242301940918
mps-uncap,0.6,31.71396255493164,17.03166961669922,8.372306823730469
mps-uncap,0.7,30.408382415771484,17.603397369384766,8.584260940551758
mps-uncap,0.1,26.120662689208984,15.792608261108398,8.460044860839844
mps-uncap,0.2,27.147293090820312,16.29638671875,8.540153503417969
mps-uncap,0.3,27.637243270874023,17.49420166015625,8.424758911132812
mps-uncap,0.4,30.315160751342773,17.087459564208984,8.343935012817383
