mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,20.891189575195312,4.865169525146484,2.0411014556884766
mps-uncap,0.9,21.6372013092041,4.948854446411133,2.0461082458496094
mps-uncap,1.0,23.859024047851562,4.750490188598633,2.043008804321289
mps-uncap,0.5,20.460844039916992,4.814624786376953,2.0482540130615234
mps-uncap,0.6,20.481586456298828,4.8618316650390625,2.0606517791748047
mps-uncap,0.7,20.589590072631836,4.757881164550781,2.0492076873779297
mps-uncap,0.1,20.51997184753418,4.807710647583008,2.0635128021240234
mps-uncap,0.2,20.380258560180664,5.0106048583984375,2.0644664764404297
mps-uncap,0.3,20.3549861907959,4.930734634399414,2.051830291748047
mps-uncap,0.4,20.38264274597168,4.8427581787109375,2.0639896392822266
