mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,0.013828277587890625,0.010251998901367188,0.008344650268554688
mps-uncap,0.9,0.013589859008789062,0.011444091796875,0.00858306884765625
mps-uncap,1.0,0.01430511474609375,0.010967254638671875,0.008344650268554688
mps-uncap,0.5,0.0133514404296875,0.010251998901367188,0.009775161743164062
mps-uncap,0.6,0.0133514404296875,0.009775161743164062,0.008821487426757812
mps-uncap,0.7,0.012874603271484375,0.010967254638671875,0.007867813110351562
mps-uncap,0.1,0.02574920654296875,0.011444091796875,0.010967254638671875
mps-uncap,0.2,0.014781951904296875,0.012159347534179688,0.008821487426757812
mps-uncap,0.3,0.014066696166992188,0.012636184692382812,0.010967254638671875
mps-uncap,0.4,0.012159347534179688,0.012159347534179688,0.010728836059570312
