mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,31.127023696899414,14.551281929016113,4.883146286010742
mps-uncap,0.9,30.408620834350586,15.14427661895752,6.388711929321288
mps-uncap,1.0,32.059526443481445,15.632939338684082,6.0950517654418945
mps-uncap,0.5,27.585768699645996,13.28239440917969,4.130077362060547
mps-uncap,0.6,28.795719146728516,13.448810577392578,4.277801513671875
mps-uncap,0.7,29.30426597595215,13.891458511352539,4.604339599609375
mps-uncap,0.1,24.43385124206543,12.342548370361328,2.9249191284179688
mps-uncap,0.2,23.780012130737305,12.271451950073242,3.3767223358154297
mps-uncap,0.3,24.771595001220703,13.078117370605469,3.870105743408203
mps-uncap,0.4,26.224613189697266,13.417387008666994,4.0657997131347665
