mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,28.18882465362549,9.65273380279541,3.171682357788086
mps-uncap,0.9,29.454708099365234,10.818839073181152,3.440380096435547
mps-uncap,1.0,31.48484230041504,11.658310890197754,3.4590959548950195
mps-uncap,0.5,24.24764633178711,9.061455726623535,2.5086402893066406
mps-uncap,0.6,25.25496482849121,8.661031723022461,2.610325813293457
mps-uncap,0.7,26.31545066833496,8.439302444458008,2.9816627502441406
mps-uncap,0.1,22.794485092163086,11.63792610168457,2.5093555450439453
mps-uncap,0.2,21.734237670898438,6.750822067260742,2.531290054321289
mps-uncap,0.3,22.572875022888184,11.386871337890625,2.5403499603271484
mps-uncap,0.4,23.683547973632812,11.139154434204102,2.571582794189453
