mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,155.20984172821036,50.86803436279297,24.492101669311523
mps-uncap,0.9,422.6190805435182,154.24825906753546,141.21579408645616
mps-uncap,1.0,549.8056578636166,319.5940327644348,154.8835277557373
mps-uncap,0.5,54.83132839202878,22.691416740417388,9.697394371032718
mps-uncap,0.6,67.27942466735836,26.475620269775355,12.519998550414996
mps-uncap,0.7,138.8595104217516,32.06658363342288,21.614980697631854
mps-uncap,0.1,15.800838470458958,8.725121021270754,2.4287939071655265
mps-uncap,0.2,23.276386260986314,14.508056640625023,3.4557151794433563
mps-uncap,0.3,31.007463932037357,14.631752967834476,5.537500381469723
mps-uncap,0.4,46.64824008941645,22.287120819091793,7.604274749755863
