mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,31.879849433898926,16.391515731811523,7.7932214736938485
mps-uncap,0.9,30.73857307434082,16.478745937347416,8.146522045135498
mps-uncap,1.0,32.39263772964477,16.909961700439453,7.88123607635498
mps-uncap,0.5,29.979746341705322,16.278889179229736,7.528772354125978
mps-uncap,0.6,30.735349655151367,16.206378936767578,7.668983936309803
mps-uncap,0.7,30.101966857910153,15.947914123535158,7.921600341796877
mps-uncap,0.1,25.096626281738278,14.660100936889654,6.475234031677239
mps-uncap,0.2,25.628833770751953,15.078706741333011,7.007617950439452
mps-uncap,0.3,26.857199668884277,15.955929756164553,7.402200698852538
mps-uncap,0.4,29.035544395446777,16.28087997436523,7.5258731842041025
